id;gender;masterCategory;subCategory;articleType;baseColour;season;year;usage;productDisplayName;filename;link;gender_group
50652;Men;Apparel;Loungewear and Nightwear;Lounge Shorts;Grey Melange;Winter;2016;Casual;Chromozome Men Grey Lounge Shorts;50652.jpg;http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Grey-Melange-Shorts_6ca5bff513e8530a2df0066690621df2_images.jpg;MEN
57681;Women;Personal Care;Bath and Body;Body Lotion;Cream;Spring;2017;;Lotus Herbals Cherry Bliss Body Lotion;57681.jpg;http://assets.myntassets.com/assets/images/57681/2015/12/28/11451300993763-Lotus-Herbals-Cherry-Bliss-Body-Lotion-5841451300993746-1.jpg;WOMEN
35134;Women;Accessories;Jewellery;Bracelet;Navy Blue;Summer;2012;Casual;Allen Solly Woman Navy Blue Bangle;35134.jpg;http://assets.myntassets.com/v1/images/style/properties/56f48be1cf9dfa1130cf580ce7d963c7_images.jpg;WOMEN
30894;Women;Apparel;Bottomwear;Patiala;White;Summer;2012;Ethnic;Fabindia Women Printed White & Blue Patiala;30894.jpg;http://assets.myntassets.com/v1/images/style/properties/81874bdd24cd863711099d589e8fb445_images.jpg;WOMEN
37578;Girls;Accessories;Gloves;Gloves;Green;Summer;2012;Casual;Madagascar 3 Infant Girls Light Green Mittens;37578.jpg;http://assets.myntassets.com/v1/images/style/properties/adeff3a034e6865032f410a64db8fb06_images.jpg;WOMEN
42978;Men;Apparel;Innerwear;Boxers;Black;Summer;2016;Casual;FCUK Black Boxers;42978.jpg;http://assets.myntassets.com/v1/images/style/properties/f33d4aa00baf8cd7b0db28a6f3c5fdf5_images.jpg;MEN
50658;Men;Apparel;Loungewear and Nightwear;Lounge Shorts;Charcoal;Winter;2016;Casual;Chromozome Men Charcoal Lounge Shorts;50658.jpg;http://assets.myntassets.com/v1/images/style/properties/02ee294d5dc391b10e367896f5e5395d_images.jpg;MEN
36748;Boys;Apparel;Apparel Set;Clothing Set;Blue;Summer;2012;Casual;Mr.Men Boys Mr. Small Blue Clothing Set;36748.jpg;http://assets.myntassets.com/v1/images/style/properties/4a6a0aa40022d4f89eec3940517ac9ac_images.jpg;MEN
47049;Women;Apparel;Bottomwear;Salwar;Purple;Fall;2012;Ethnic;Shree Women Red & Blue Jodhpuri Salwar;47049.jpg;http://assets.myntassets.com/v1/images/style/properties/ed183fb0cf0fc11401626a2275a77ad0_images.jpg;WOMEN
59878;Women;Apparel;Bottomwear;Stockings;Black;Fall;2012;Casual;Femella Women Black Stockings;59878.jpg;http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Stockings_ba4a09186972c53aa19d2f250df4d542_images.jpg;WOMEN
28111;Men;Apparel;Innerwear;Boxers;White;Summer;2016;Casual;Jockey MODERN CLASSIC Men white Boxer 8009;28111.jpg;http://assets.myntassets.com/v1/images/style/properties/3edbc89793bc470bd3b4eb1c477f3302_images.jpg;MEN
37893;Women;Apparel;Bottomwear;Tights;Multi;Summer;2012;Casual;Happy Socks Women Striped Tights;37893.jpg;http://assets.myntassets.com/v1/images/style/properties/f3424433c03773e25e21ce2839fcc7c3_images.jpg;WOMEN
19643;Women;Apparel;Topwear;Sweaters;Grey;Fall;2011;Casual;United Colors of Benetton Women Solid Grey Sweater;19643.jpg;http://assets.myntassets.com/v1/images/style/properties/724faf93b14abba729d696be670a74d2_images.jpg;WOMEN
31201;Men;Accessories;Accessories;Accessory Gift Set;Black;Summer;2012;Casual;Cabarelli Men Black Accessory Gift Set;31201.jpg;http://assets.myntassets.com/v1/images/style/properties/180383199f8d947b4051fb4473d9fba2_images.jpg;MEN
55585;Women;Personal Care;Makeup;Highlighter and Blush;Peach;Spring;2017;Casual;Revlon Photo Ready Peach Sculpting Blush Palette 02;55585.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Photo-Ready-Peach-Sculpting-Blush-Palette-02_b655ab283b0ed91701621793abdcc6d5_images.jpg;WOMEN
14028;Men;Apparel;Bottomwear;Tracksuits;Black;Fall;2011;Casual;Nike Men Solid Black Tracksuits;14028.jpg;http://assets.myntassets.com/v1/images/style/properties/819527deb2ac015f38e43bd95ec1d4d3_images.jpg;MEN
55583;Women;Personal Care;Skin Care;Face Wash and Cleanser;Gold;Spring;2017;;Revlon Age Defying Sculpt-Logic Gentle Cream Cleanser;55583.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Age-Defying-Sculpt-Logic-Gentle-Cream-Cleanser_1ad712039377f7c1f22bb8aa05fafda3_images.jpg;WOMEN
1801;Women;Accessories;Bags;Backpacks;Pink;Summer;2011;Sports;Quechua Women 10L Pink Bag;1801.jpg;http://assets.myntassets.com/v1/images/style/properties/3028f62f32ccc1f8171e22749e53d8b8_images.jpg;WOMEN
55098;Women;Personal Care;Skin;Face Moisturisers;Cream;Spring;2017;Casual;Ponds Gold Radiance Youthful Night Repair Moisturiser;55098.jpg;http://assets.myntassets.com/assets/images/55098/2018/9/4/eaf6a040-5cd0-447f-82e1-735c40d13f5c1536034859748-Ponds-Gold-Radiance-Youthful-Night-Repair-Moisturiser-461536034859683-1.jpg;WOMEN
57881;Women;Personal Care;Skin Care;Face Wash and Cleanser;Green;Spring;2017;;Biotique Bio Honey Gel Lightening Foaming Cleanser;57881.jpg;http://assets.myntassets.com/v1/images/style/properties/Biotique-Bio-Honey-Gel-Lightening-Foaming-Cleanser_5a124080edf264493d536eb5a9fcdfd7_images.jpg;WOMEN
22361;Men;Footwear;Sandal;Sports Sandals;Navy Blue;Summer;2012;Casual;Reebok Men Navy Twist Sandals;22361.jpg;http://assets.myntassets.com/v1/images/style/properties/Reebok-Men-Blue-Twist-Sandals_9d151773708628e8efa686c33561b54a_images.jpg;MEN
57796;Women;Personal Care;Skin Care;Face Wash and Cleanser;Green;Spring;2017;Casual;Lotus Herbals Kiwi & Grapes Skin Polisher;57796.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Kiwi---Grapes-Skin-Polisher_15ce5093ae5edeea1e6bd62c25605ac0_images.jpg;WOMEN
55534;Women;Personal Care;Skin;Face Moisturisers;White;Spring;2017;Casual;Revlon Touch & Glow Pimple Corrector;55534.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Touch---Glow-Pimple-Corrector_a366f1a805e7832f89eebec575aa2144_images.jpg;WOMEN
20050;Women;Accessories;Mufflers;Mufflers;Purple;Fall;2011;Casual;United Colors of Benetton Women Solid Purple Muffler;20050.jpg;http://assets.myntassets.com/v1/images/style/properties/469ef97363d4e07e81b64b2990300d5c_images.jpg;WOMEN
33985;Women;Apparel;Bottomwear;Stockings;Black;Spring;2012;Casual;Femella Women Black Stockings;33985.jpg;http://assets.myntassets.com/v1/images/style/properties/73c72bd9ae0485c23e5690764ff7a80c_images.jpg;WOMEN
57885;Women;Personal Care;Skin;Mask and Peel;Green;Spring;2017;Casual;Biotique Bio Mud Ageless Firming & Revitalizing Face Pack;57885.jpg;http://assets.myntassets.com/v1/image/style/properties/57885/Biotique-Bio-Mud-Ageless-Firming--Revitalizing-Face-Pack_1_128697afd1549fcf079ae3c06c16a734.jpg;WOMEN
31983;Men;Accessories;Bags;Laptop Bag;Black;Summer;2012;Casual;ADIDAS Men Black Bag;31983.jpg;http://assets.myntassets.com/v1/images/style/properties/469817bee18f66816b694eddbf4042bb_images.jpg;MEN
51118;Women;Free Items;Free Gifts;Free Gifts;Green;Summer;2012;Ethnic;Satya Paul Green Saree;51118.jpg;http://assets.myntassets.com/v1/images/style/properties/b8d6eee16f20f2cc4ce88503a00e1851_images.jpg;WOMEN
59880;Women;Apparel;Bottomwear;Stockings;Black;Fall;2012;Casual;Femella Women Black Stockings;59880.jpg;http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Stockings_465a530f954fa85f95a1c027cccc48b4_images.jpg;WOMEN
20928;Women;Accessories;Bags;Backpacks;Black;Winter;2016;Casual;Fastrack Women Black Backpack;20928.jpg;http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Leatherette-Black-HandBag_c79aab4ddc37b846f25e933dbc6ab4b5_images.jpg;WOMEN
42980;Men;Apparel;Innerwear;Boxers;Red;Summer;2016;Casual;FCUK Red & White Boxers;42980.jpg;http://assets.myntassets.com/v1/images/style/properties/5b4f12517c66395827c8bf3f4e4b8336_images.jpg;MEN
32534;Men;Personal Care;Fragrance;Fragrance Gift Set;Black;Spring;2017;Casual;Playboy Men Vegas Fragrance Gift Set;32534.jpg;http://assets.myntassets.com/v1/images/style/properties/a31912c418c8934b6b936151df469929_images.jpg;MEN
18342;Men;Accessories;Bags;Laptop Bag;Navy Blue;Fall;2011;Casual;Fila Mendos Mens Navy Blue Bag;18342.jpg;http://assets.myntassets.com/v1/images/style/properties/Fila-Mendos-Mens-Navy-Blue-Bag3fbd30748229472a6e6e9e47c356e9da_images.jpg;MEN
50668;Men;Apparel;Loungewear and Nightwear;Lounge Pants;Navy Blue;Fall;2018;Sports;Chromozome Men Navy Blue Fashion Lounge Pants S-5145;50668.jpg;http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Navy-Blue-Fashion-Track-Pants_12b52f9d060c31d660ec95a538a8db69_images.jpg;MEN
52479;Women;Apparel;Loungewear and Nightwear;Baby Dolls;White;Winter;2015;Casual;Red Rose White Nightdress;52479.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-White-Nightdress_751a95b87d95097c6d692982efa9fdc0_images.jpg;WOMEN
59103;Men;Apparel;Topwear;Rain Jacket;Olive;Summer;2012;Casual;Just Natural Men Military Shade Rain Jacket;59103.jpg;http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Olive-Rain-Jacket_e07d437329255920d79d1d75ce0a4fbb_images.jpg;MEN
56071;Women;Personal Care;Lips;Lip Liner;Burgundy;Spring;2017;Casual;Colorbar Black Berry Lip Pencil 012;56071.jpg;http://assets.myntassets.com/assets/images/56071/2019/1/11/bc42ba3e-341e-4b90-8b1d-7bfda35099331547191528213-Colorbar-Black-Berry-Lip-Pencil-012-2151547191528013-1.jpg;WOMEN
57802;Women;Personal Care;Makeup;Highlighter and Blush;Brown;Spring;2017;;Lotus Herbals Natural Blend Botanical Brew Ginger Blusher 604;57802.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Natural-Blend-Botanical-Brew-Ginger-Blusher-604_dc95a9df32716d60e323f4f31fba21b0_images.jpg;WOMEN
48964;Men;Accessories;Jewellery;Ring;Steel;Summer;2012;Casual;Revv Men Steel Ring;48964.jpg;http://assets.myntassets.com/v1/images/style/properties/9a2984887ed4bfc3e518a2b0fd2f11c5_images.jpg;MEN
35543;Girls;Footwear;Sandal;Sandals;Black;Summer;2012;Casual;Enroute Teens Black Sandals;35543.jpg;http://assets.myntassets.com/v1/images/style/properties/22aaa5c7ef87a2f7612a65751438cef5_images.jpg;WOMEN
55298;Women;Personal Care;Makeup;Eyeshadow;Green;Spring;2017;Casual;Lakme Absolute Eye Chromatic Day Queen Baked Eye Shadow;55298.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Eye-Chromatic-Day-Queen-Baked-Eye-Shadow_fdc4e56d256b753a38777f3b9b4704aa_images.jpg;WOMEN
35538;Girls;Footwear;Sandal;Sandals;Pink;Summer;2012;Casual;Enroute Teens Pink Sandals;35538.jpg;http://assets.myntassets.com/v1/images/style/properties/23ba76476af6eb7eae7f71dd127241b1_images.jpg;WOMEN
47299;Women;Accessories;Bags;Mobile Pouch;Brown;Summer;2012;Casual;Baggit Women Beige Doodle Jhuti Mobile Pouch;47299.jpg;http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Beige-Doodle-Jhuti-Mobile-Pouch_8c54d55b50706b2d9659f04c7042967e_images.jpg;WOMEN
56253;Men;Apparel;Loungewear and Nightwear;Night suits;Red;Summer;2016;Casual;SDL by Sweet Dreams Men Red & Blue Pyjama Set;56253.jpg;http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Red---Blue-Pyjama-Set_cd5a372a609cedb83f27630a23bd037d_images.jpg;MEN
43957;Women;Footwear;Sandal;Sandals;Grey;Fall;2012;Casual;Puma Women Grey Techno Ind Sandals;43957.jpg;http://assets.myntassets.com/v1/image/style/properties/43957/Puma-Women-Grey-Techno-Sandals_1_fe1ed05952a85793120ed8f7366e9a0c.jpg;WOMEN
28144;Men;Apparel;Loungewear and Nightwear;Lounge Shorts;White;Summer;2016;Casual;Jockey SPORT Men White Shorts 9411;28144.jpg;http://assets.myntassets.com/v1/images/style/properties/7b874e87bb33f2cdc085f93e93fe014e_images.jpg;MEN
59863;Women;Personal Care;Skin Care;Eye Cream;Black;Spring;2017;Casual;Olay Women Total Effects Anti-Ageing Eye Cream;59863.jpg;http://assets.myntassets.com/v1/images/style/properties/Olay-Women-Total-Effects-Anti-Ageing-Eye-Cream_f01717745be1cbb1a11b371c4c0805f5_images.jpg;WOMEN
59732;Women;Apparel;Innerwear;Shapewear;Black;Summer;2012;Casual;Avirate Black Wired Corset Shapewear;59732.jpg;http://assets.myntassets.com/v1/images/style/properties/Avirate-Black-Wired-Corset-Shapewear_0c2dfbc127d6b0f76c21c9a54f2d40bd_images.jpg;WOMEN
25045;Men;Accessories;Accessories;Accessory Gift Set;Blue;Winter;2015;Formal;Lino Perros Men Formal Blue Red Accessory Gift Set;25045.jpg;http://assets.myntassets.com/v1/images/style/properties/0e572e1a880ba2a9687858665a22d65a_images.jpg;MEN
30901;Women;Apparel;Bottomwear;Salwar;Red;Summer;2012;Ethnic;Fabindia Women Red Mangalgiri Salwar;30901.jpg;http://assets.myntassets.com/v1/images/style/properties/158aa2cf22ceebb5424af57e4a108c75_images.jpg;WOMEN
12464;Men;Accessories;Stoles;Stoles;Cream;Fall;2011;Casual;Basics Men Cream-Coloured Checked Stoles;12464.jpg;http://assets.myntassets.com/v1/images/style/properties/22d951833c09d2ced3a6032022bbee52_images.jpg;MEN
52469;Women;Apparel;Innerwear;Camisoles;Blue;Winter;2015;Casual;Red Rose Sky Blue Camisole;52469.jpg;http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Sky-Blue-Camisole_edba9facfde383e129bf6b4609dc7c77_images.jpg;WOMEN
47074;Women;Apparel;Bottomwear;Patiala;Blue;Fall;2012;Ethnic;Shree Women Blue & Mustard Patiala;47074.jpg;http://assets.myntassets.com/v1/images/style/properties/9cb813294b67580a9fbb118543097fce_images.jpg;WOMEN
8580;Men;Apparel;Topwear;Waistcoat;Grey;Fall;2011;Casual;Scullers Men  Grey Waistcoat;8580.jpg;http://assets.myntassets.com/v1/images/style/properties/0d2e2ceaaf6d09d447caad678b2edbe6_images.jpg;MEN
18455;Men;Personal Care;Fragrance;Fragrance Gift Set;White;Spring;2017;Casual;Nautica Voyage Men Fragrance Gift Set;18455.jpg;http://assets.myntassets.com/v1/images/style/properties/447e7f936efe369480a89fb6cc74d960_images.jpg;MEN
57804;Women;Personal Care;Makeup;Highlighter and Blush;Rose;Spring;2017;;Lotus Herbals Tea Rose Botanical Blusher 602;57804.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Tea-Rose-Botanical-Blusher-602_48015249664f43a29ffb0889172fb55e_images.jpg;WOMEN
59102;Men;Apparel;Topwear;Rain Jacket;Black;Fall;2012;Casual;Just Natural Men Black Rain Jacket;59102.jpg;http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Rain-Jacket_be7a44cfd90d10ca2bd9ca1050fac423_images.jpg;MEN
50662;Men;Apparel;Loungewear and Nightwear;Lounge Pants;Navy Blue;Summer;2016;Sports;Chromozome Men Navy Blue Lounge Pants;50662.jpg;http://assets.myntassets.com/v1/images/style/properties/c2d58356adc3b222f83c77a727ddd4f4_images.jpg;MEN
55287;Women;Personal Care;Makeup;Highlighter and Blush;Skin;Spring;2017;Casual;Lakme Desert Rose Face Sheer;55287.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Desert-Rose-Face-Sheer_4221c1ec43be2c423d406cb3fcd431af_images.jpg;WOMEN
56544;Women;Personal Care;Eyes;Mascara;Black;Spring;2017;Casual;Streetwear Black Mascara 01;56544.jpg;http://assets.myntassets.com/v1/images/style/properties/Streetwear-Black-Mascara_57f548f91aca31945ba1f109b0d35c39_images.jpg;WOMEN
49086;Women;Personal Care;Makeup;Compact;Skin;Spring;2017;Casual;Deborah Ultrafine Compact Powder 01;49086.jpg;http://assets.myntassets.com/v1/images/style/properties/Deborah-Ultrafine-Compact-Powder-01_f0124aa76fc2b0a33571303eeb4112d6_images.jpg;WOMEN
14875;Women;Accessories;Umbrellas;Umbrellas;Purple;Summer;2011;Casual;United Colors of Benetton Women Printed Purple Umbrellas;14875.jpg;http://assets.myntassets.com/v1/images/style/properties/53d131cb405c61bca129a68e623c2414_images.jpg;WOMEN
13720;Men;Accessories;Mufflers;Mufflers;Maroon;Summer;2016;Casual;Proline Maroon Striped Muffler;13720.jpg;http://assets.myntassets.com/v1/images/style/properties/8c6f32f16fa1bd5e8bcd22d6f194f3a0_images.jpg;MEN
56142;Women;Personal Care;Makeup;Eyeshadow;Gold;Spring;2017;Casual;Colorbar Gorgeous Gold Eye Shadow 001;56142.jpg;http://assets.myntassets.com/assets/images/56142/2019/1/11/4aeda111-366e-4527-a1ed-8ec5a945c4e71547197494738-Colorbar-Gorgeous-Gold-Eye-Shadow-001-7991547197494655-1.jpg;WOMEN
34052;Boys;Apparel;Bottomwear;Capris;Yellow;Summer;2012;Casual;Gini and Jony Boys Yellow 3/4 Length Pants;34052.jpg;http://assets.myntassets.com/v1/images/style/properties/828d3baf1dfd59dc8e4da0a0a2280231_images.jpg;MEN
14889;Women;Accessories;Accessories;Travel Accessory;Olive;Summer;2011;Casual;United Colors of Benetton Women Solid Olive Bags;14889.jpg;http://assets.myntassets.com/v1/images/style/properties/04aa77444065a6b2cac29b7d8bfbccfd_images.jpg;WOMEN
35895;Boys;Apparel;Apparel Set;Clothing Set;Blue;Summer;2012;Casual;Jungle Book Boys Baby Blue Clothing Set;35895.jpg;http://assets.myntassets.com/v1/images/style/properties/a9801be9aa58ec30e6cfb2033794588a_images.jpg;MEN
56074;Women;Personal Care;Lips;Lip Liner;Brown;Spring;2017;Casual;Colorbar Nude Pink Lip Liner/Crayon 007;56074.jpg;http://assets.myntassets.com/assets/images/56074/2019/1/11/065bc3bb-a412-4083-b191-ec651c4370df1547191801961-Colorbar-Nude-Pink-Lip-LinerCrayon-007-171547191801901-1.jpg;WOMEN
30736;Men;Apparel;Bottomwear;Churidar;White;Summer;2012;Ethnic;Fabindia Men White Churidar;30736.jpg;http://assets.myntassets.com/v1/images/style/properties/681731ac36b8b964c0a4bccb682b1d0d_images.jpg;MEN
50661;Men;Apparel;Loungewear and Nightwear;Lounge Pants;Grey Melange;Summer;2016;Sports;Chromozome Men Grey Melange Lounge Pants;50661.jpg;http://assets.myntassets.com/v1/images/style/properties/c697b4d25acbf6e3e87d6b8377197cb3_images.jpg;MEN
38466;Women;Accessories;Bags;Mobile Pouch;Red;Summer;2012;Casual;Baggit Women Red Mobile Pouch;38466.jpg;http://assets.myntassets.com/v1/images/style/properties/f8888da6afcf4373955c9c546087fa38_images.jpg;WOMEN
48560;Men;Accessories;Jewellery;Bracelet;Steel;Summer;2013;Casual;Revv Men Steel Bracelet;48560.jpg;http://assets.myntassets.com/v1/images/style/properties/8dbd9810fbd61684853bbebfd2964249_images.jpg;MEN
55572;Women;Personal Care;Makeup;Concealer;Skin;Spring;2017;Casual;Revlon Photo Ready Medium Deep Concealer 005;55572.jpg;http://assets.myntassets.com/assets/images/55572/2018/4/20/11524219927530-Revlon-Photo-Ready-Medium-Deep-Concealer-005-2131524219927488-1.jpg;WOMEN
51392;Men;Apparel;Innerwear;Boxers;White;Summer;2012;Casual;Myntra White Printed Boxers;51392.jpg;http://assets.myntassets.com/v1/images/style/properties/6740c458fc3b5534fc619df67624b074_images.jpg;MEN
18444;Men;Personal Care;Fragrance;Fragrance Gift Set;White;Spring;2017;Casual;Ed Hardy Men Fragrance Gift Set;18444.jpg;http://assets.myntassets.com/v1/images/style/properties/85fdc317dc1e70721b5c611e1edef028_images.jpg;MEN
56189;Women;Personal Care;Makeup;Compact;Skin;Spring;2017;Casual;Colorbar Suede Bloom Compact 007;56189.jpg;http://assets.myntassets.com/assets/images/56189/2019/1/11/8ce810cd-cca0-4d63-be16-2da6396f8abc1547200061310-Colorbar-Suede-Bloom-Compact-007-3541547200061198-1.jpg;WOMEN
34256;Men;Apparel;Bottomwear;Tracksuits;Black;Summer;2013;Sports;Proline Men Black Solid Tracksuits;34256.jpg;http://assets.myntassets.com/v1/images/style/properties/e7e9413aec0f56d9e5574c937feb7009_images.jpg;MEN
29190;Men;Accessories;Bags;Laptop Bag;Black;Summer;2012;Casual;United Colors of Benetton Men Black Laptop Bag;29190.jpg;http://assets.myntassets.com/v1/images/style/properties/8ab6f220de104278b5d9420b09fe940a_images.jpg;MEN
59563;Men;Accessories;Jewellery;Pendant;Steel;Summer;2013;Casual;Revv Men Steel Pendant;59563.jpg;http://assets.myntassets.com/v1/images/style/properties/Revv-Men-Steel-Pendant_3c9fe99ec64c5d692342df4f4295eba4_images.jpg;MEN
15084;Men;Apparel;Bottomwear;Churidar;White;Fall;2011;Ethnic;Mother Earth Men Solid White Churidar;15084.jpg;http://assets.myntassets.com/v1/images/style/properties/b3efd45609aadf5f1bb6448f4e120eb9_images.jpg;MEN
17383;Men;Accessories;Mufflers;Mufflers;Cream;Fall;2011;Casual;Reid & Taylor Men Check Cream Muffler;17383.jpg;http://assets.myntassets.com/v1/images/style/properties/fb748169ae4205a8d92e709cc5fa58f2_images.jpg;MEN
48738;Men;Accessories;Jewellery;Bangle;Steel;Fall;2012;Casual;Revv Men Steel Bangle;48738.jpg;http://assets.myntassets.com/v1/images/style/properties/17dcdb7d46cc175061c9ca3621c57f64_images.jpg;MEN
2562;Women;Apparel;Bottomwear;Swimwear;Black;Fall;2012;Sports;Nabaiji Women Black Swimsuit;2562.jpg;http://assets.myntassets.com/v1/images/style/properties/Domyos-Women-Tank-Classic-Black-Top_415b93d1f5e91c4d048cbc543ab0cec9_images.jpg;WOMEN
55330;Women;Personal Care;Hair;Hair Colour;Brown;Spring;2017;Casual;Revlon Colorsilk 4N Medium Brown Hair Colour;55330.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Colorsilk-4N-Medium-Brown-Hair-Colour_a1977a0a6c7f529cf1144708dc2bd5e4_images.jpg;WOMEN
42973;Women;Apparel;Bottomwear;Swimwear;Magenta;Winter;2015;Casual;Amante Magenta Swimsuit WFSD05;42973.jpg;http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Magenta-Swimwear_ff80ccae6210be8d2573a0e33355f77f_images.jpg;WOMEN
